id,lat,lon
4867057991,52.585286,4.1886132
4867057992,52.5788791,4.2244651
4867057993,52.5812451,4.2173433
4867057994,52.5741458,4.2387064
4867057995,52.5765127,4.2315861
4867057996,52.5883408,4.1959585
4867057997,52.5907052,4.1888189
4867057998,52.5836109,4.210206
4867057999,52.585976,4.2030826
4867058000,52.5767237,4.2457889
4867058001,52.5791711,4.2387447
4867058002,52.5742757,4.2528471
4867058003,52.5996454,4.2401934
4867058004,52.586511,4.2175925
4867058005,52.5889569,4.2105304
4867058006,52.5816183,4.2316849
4867058007,52.5840648,4.2246391
4867058008,52.5792121,4.252796
4867058009,52.58174,4.2458278
4867058010,52.5914022,4.2034822
4867058011,52.5938472,4.1964333
4867058012,52.5868038,4.2318746
4867058013,52.5893306,4.224904
4867058014,52.602404,4.2334493
4867058015,52.5842767,4.2388444
4867058016,52.5968996,4.2039577
4867058017,52.5994337,4.1969841
4867058018,52.591857,4.2179179
4867058019,52.5943828,4.2109605
4867058020,52.5868439,4.2460907
4867058721,52.6051621,4.2267191
4867058722,52.5816274,4.2598756
4867058723,52.5842358,4.2529835
4867058724,52.5946747,4.2254074
4867058725,52.5972813,4.2184965
4867058726,52.5894516,4.239197
4867058727,52.5920678,4.2323027
4867058728,52.5865692,4.2601502
4867058729,52.5892578,4.2533335
4867058730,52.5998874,4.2115995
4867058731,52.6024931,4.2047017
4867058732,52.5919371,4.2465157
4867058733,52.5946339,4.2396976
4879916744,51.62127,2.8015812
4879916745,51.6467081,2.8338617
4879916746,51.672167,2.866167
4879916747,51.7111735,2.8011717
4879916748,51.684833,2.785333
4879916749,51.6488614,2.7676827
4879916750,51.6528363,2.7663736
4970798301,54.79426,14.06089
4970798302,54.7868333,14.0575
4970798303,54.78134,14.0553
4970798304,54.7705,14.0616667
4970798305,54.76617,14.06842
4970798306,54.7628333,14.08
4970798307,54.7601667,14.0911667
4970798308,54.7575,14.1021667
4970798309,54.7553333,14.1136667
4970798310,54.75345,14.12525
4970798311,54.7531667,14.1396667
4970798312,54.7551667,14.1528333
4970798313,54.7778333,14.1688333
4970798314,54.7831667,14.1721667
4970798315,54.7925,14.1773333
4970798316,54.8021667,14.1798333
4970798317,54.80972,14.17682
4970798318,54.81242,14.15515
4970798319,54.8046667,14.1108333
5006175867,30.7940222,121.8972028
5006175868,30.7957841,121.9057439
5006175869,30.7980247,121.9141104
5006175870,30.7995556,121.9229917
5006175871,30.8008559,121.9319165
5006175872,30.7918559,121.9370576
5006175873,30.7915874,121.9281417
5006175874,30.7897645,121.9177681
5006175875,30.7873944,121.9080222
5006175876,30.7855861,121.9003139
5006193126,30.7770588,121.9041035
5006193127,30.778565,121.9111964
5006193128,30.7817491,121.9264646
5006193129,30.7800852,121.9188489
5006193131,30.7846686,121.9411325
5006193132,30.7539454,121.9134327
5006193133,30.7563715,121.9208094
5006193134,30.7587953,121.9281808
5006193135,30.7446806,121.9172057
5006193136,30.7471914,121.9246822
5006193137,30.7499681,121.9329517
5006193139,30.7528142,121.9414563
5006193140,30.7553431,121.9489894
5006193141,30.7578535,121.9564869
5006193142,30.7617548,121.9371688
5006193143,30.7642109,121.9446462
5006193144,30.7664741,121.9515247
5006193145,30.7542167,121.9839583
5006193146,30.761125,121.9799222
5006193147,30.7693736,121.9750831
5006193148,30.7704578,121.980297
5006193149,30.7776444,121.9702278
5006193150,30.7787308,121.9754491
5006193151,30.7798333,121.9806667
5095658360,54.2813622,5.8275603
5095658361,54.294739,5.8281612
5095658362,54.3083618,5.8285045
5095658363,54.3215295,5.8285903
5095658364,54.3347431,5.828762
5095658366,54.3465517,5.8404349
5095658368,54.3567064,5.8640384
5095658370,54.3672585,5.8891009
5095658371,54.3723586,5.9018897
5095658372,54.377658,5.9143352
5095658375,54.3548557,5.9094428
5095658376,54.3476023,5.909357
5095658377,54.3404977,5.9096145
5095658378,54.3332919,5.9097003
5095658379,54.3259846,5.909872
5095658380,54.3183256,5.9100436
5095658382,54.3107153,5.8909034
5095658383,54.3103147,5.8725356
5095658384,54.3104649,5.8563136
5095658385,54.3132689,5.8400916
5095658386,54.3047562,5.8401775
5095658387,54.302803,5.8565711
5095658388,54.2951397,5.8562278
5095658389,54.3028531,5.8725356
5095658390,54.2950395,5.8724498
5095658391,54.3029032,5.8911609
5095658392,54.2953401,5.891075
5095658393,54.2873247,5.891075
5095658394,54.2966925,5.9102153
5095658395,54.2893788,5.9102153
5095658396,54.2812119,5.9101295
5095658397,54.2813622,5.8729648
5095658398,54.2813622,5.8491038
5095658399,54.2890782,5.8400058
5095659274,54.5406547,6.4016818
5095659275,54.5409037,6.3878631
5095659276,54.5407045,6.3739585
5095659277,54.5407543,6.3598823
5095659278,54.5409037,6.3458919
5095659279,54.5407543,6.3319015
5095659280,54.5346792,6.3178252
5095659281,54.5346792,6.3333606
5095659282,54.5348784,6.3486384
5095659283,54.534729,6.3641738
5095659284,54.534729,6.37928
5095659285,54.5346294,6.3947295
5095659286,54.5349282,6.4103507
5095659287,54.5285035,6.4099216
5095659288,54.5285533,6.3945579
5095659289,54.5286529,6.3790225
5095659290,54.5287027,6.3640021
5095659291,54.5286031,6.3488101
5095659292,54.5287027,6.3333606
5095659293,54.5287027,6.3181686
5095659294,54.5226258,6.3181686
5095659295,54.5224764,6.3329314
5095659296,54.522576,6.3475226
5095659297,54.5224266,6.3621997
5095659298,54.5224764,6.3768767
5095659299,54.5224764,6.3918971
5095659300,54.5224266,6.4065742
5095659301,54.5162989,6.4052867
5095659302,54.5164484,6.3906097
5095659303,54.5162989,6.3761043
5095659304,54.5163985,6.3615989
5095659305,54.5164484,6.3470935
5095659306,54.5162989,6.3327598
5095659307,54.5163487,6.3179969
5095659308,54.5103198,6.3181686
5095659309,54.5103696,6.3323306
5095659310,54.5103696,6.3465785
5095659311,54.51027,6.3608264
5095659312,54.5102201,6.3751601
5095659313,54.51027,6.3892364
5095659314,54.51027,6.4035701
5095659315,54.5040408,6.401596
5095659316,54.5040408,6.3875198
5095659317,54.5040408,6.3737868
5095659318,54.5040408,6.3597106
5095659319,54.5041903,6.3458919
5095659320,54.5040906,6.3319015
5095661921,54.4980599,6.3331889
5095661922,54.4980599,6.3464069
5095661923,54.49801,6.3597964
5095661924,54.4979602,6.3730144
5095661925,54.49801,6.3860606
5095661926,54.4980599,6.4003085
5095661927,54.4919784,6.3294982
5095661928,54.4919285,6.3430595
5095661929,54.4918787,6.3566207
5095661930,54.4919285,6.370182
5095661931,54.4919285,6.3836574
5095661932,54.4920282,6.3980769
5095661933,54.485896,6.394472
5095661934,54.4858711,6.3809967
5095661935,54.4858212,6.3669204
5095661936,54.4858461,6.3528442
5095661937,54.4858212,6.3388967
5095661938,54.4796631,6.3485956
5095661939,54.479688,6.363058
5095661940,54.4796631,6.3771343
5095661941,54.4796631,6.391468
5095661942,54.4736038,6.3577365
5095661943,54.4736537,6.3723278
5095661944,54.4736786,6.3871765
5095661945,54.4676683,6.3669204
5095661946,54.4677182,6.3794088
5095661947,54.4676434,6.3921117
5095661948,54.3216297,5.8399199
5095661949,54.3298386,5.8397482
5095661950,54.3386464,5.8400915
5095661951,54.3438501,5.8567427
5095661952,54.3352436,5.8567427
5095661953,54.3259346,5.8569143
5095661954,54.3182255,5.856571
5095661955,54.3260097,5.8724068
5095661956,54.3335421,5.8723639
5095661957,54.3413484,5.8728789
5095661958,54.3500536,5.8725355
5095661959,54.3569565,5.8909033
5095661960,54.3490531,5.891075
5095661961,54.3415485,5.8914183
5095661962,54.3338424,5.891075
5095661963,54.3259846,5.891032
5095661964,54.3182756,5.8910321
5095661966,54.2748977,5.8982848
5095661967,54.2749478,5.886526
5095661968,54.2748476,5.874853
5095661969,54.2748977,5.8626651
5095661970,54.2747975,5.8510779
5095661971,54.2749478,5.8392333
5095686205,55.2923616,6.8281745
5095686207,55.2588708,6.856842
5095686208,55.2766953,6.8499755
5095686209,55.2677229,6.8534087
5095686210,55.2854213,6.8467998
5095686211,55.2836616,6.8311786
5095686212,55.2817552,6.8161582
5095686214,55.2708704,6.8037467
5095686215,55.2729551,6.8191623
5095686216,55.2746174,6.8347835
5095686217,55.2659136,6.8377875
5095686218,55.264153,6.8224238
5095686219,55.2624368,6.8069108
5095686220,55.2534033,6.8102992
5095692421,55.2551044,6.8255138
5095692422,55.2571588,6.8407916
5095692423,55.2484022,6.8449115
5095692424,55.246543,6.8286895
5095692425,55.2445299,6.8136268
5095692426,55.2360589,6.8168028
5095692427,55.2376861,6.8323802
5095692428,55.2393011,6.8483447
5095692429,55.2306873,6.8510055
5095692430,55.2288273,6.8357276
5095692431,55.2270061,6.8201962
5095692432,55.2200155,6.839075
5095692433,55.2182555,6.8234755
5095692434,55.209242,6.8268527
5095692435,55.2131115,6.8577861
5095692436,55.2045411,6.8607043
5095692437,55.2025329,6.8452548
5095692439,55.1918198,6.8333782
5095692440,55.1935192,6.8480872
5095692441,55.1956259,6.8643092
5095692442,55.1867087,6.8673991
5095692443,55.1848466,6.8521213
5095692444,55.1831367,6.8366294
5095692445,55.1740383,6.8400354
5095692446,55.175976,6.855812
5095692447,55.1779365,6.8705749
5095692449,55.1709762,6.8892001
5095692450,55.1692114,6.8738364
5095692451,55.1657012,6.8431557
5095692452,55.1564348,6.846623
5095692453,55.1583269,6.8619918
5095692454,55.1604354,6.8777846
5095692455,55.1622006,6.8926334
5095692456,55.153423,6.8961524
5095692457,55.1513632,6.8807887
5095692458,55.1477725,6.8498635
5095692460,55.1388369,6.8532056
5095692461,55.1407191,6.8687724
5095692462,55.1427304,6.8836211
5095692463,55.1444964,6.8995856
5095692464,55.1358437,6.903094
5095692465,55.1338995,6.8869685
5095692466,55.1319859,6.8716478
5095692467,55.130107,6.8564699
5095692469,55.1232262,6.8749952
5095692470,55.1252139,6.8904447
5095692471,55.1268088,6.9064951
5095692473,55.1163545,6.8939638
5095692475,55.1670545,6.859245
5095729198,55.0538663,7.7996063
5095729199,55.0471548,7.7996492
5095729200,55.0400242,7.7998638
5095729201,55.0328185,7.7997779
5095729202,55.0237911,7.7996492
5095729203,55.0156228,7.7998638
5095729204,55.0088311,7.7996921
5095729205,55.0214786,7.7909373
5095729206,55.0275794,7.7917956
5095729207,55.0357452,7.791109
5095729208,55.0428274,7.7906798
5095729210,55.0537926,7.7863883
5095729211,55.0472532,7.7838134
5095729212,55.0397783,7.7806377
5095729213,55.033335,7.7807235
5095729214,55.0265955,7.7808951
5095729215,55.0199532,7.780981
5095729216,55.0136543,7.7829551
5095729217,55.0082405,7.7881908
5095729218,55.002629,7.7945422
5095729219,54.9971644,7.7995204
5095729220,54.9855435,7.7998637
5095729421,54.9910589,7.7941989
5095729422,54.9962781,7.7885341
5095729423,55.0018905,7.7831267
5095729424,55.0069115,7.7772903
5095729425,55.0123748,7.7723121
5095729426,55.0187722,7.7705096
5095729427,55.0256115,7.7702521
5095729428,55.032056,7.769308
5095729429,55.0387455,7.7701663
5095729430,55.0455813,7.773342
5095729431,55.0521702,7.775917
5095729432,55.0587579,7.7787494
5095729434,55.0508918,7.7646731
5095729435,55.0444503,7.762699
5095729436,55.0377126,7.7593516
5095729437,55.0311706,7.7587508
5095729438,55.0245783,7.75918
5095729439,55.0177389,7.7595233
5095729440,55.0115873,7.7610683
5095729441,55.0060255,7.7665614
5095729442,55.0005614,7.7725696
5095729443,54.9955396,7.7778911
5095729444,54.990074,7.7834701
5095729445,54.9847062,7.7893066
5095729446,54.9790914,7.7949714
5095729447,54.9782541,7.7839851
5095729448,54.9836227,7.7784919
5095729449,54.9887445,7.7727412
5095729450,54.9940133,7.7675056
5095729451,54.9994783,7.7617549
5095729452,55.0045488,7.7557468
5095729453,55.01016,7.7504253
5095729454,55.016361,7.748537
5095729455,55.0230038,7.7482795
5095729456,55.029744,7.7481937
5095729457,55.0363846,7.7487945
5095729458,55.0426799,7.752056
5095729459,55.0495151,7.7534293
5095729462,55.029498,7.7377223
5095729463,55.0224134,7.7374648
5095729466,55.003515,7.7450179
5095729467,54.998346,7.7507686
5095729468,54.9931762,7.7563476
5095729469,54.9878334,7.7620554
5095729470,54.9825146,7.7676773
5095729471,54.9771704,7.7731704
5095729472,54.9719733,7.7788353
5095729473,54.97387,7.8002928
5095729476,54.9727615,7.7893924
5095777370,54.4389374,7.6828072
5095801775,54.054841,6.9675422
5095801776,54.0598413,6.957693
5095801777,54.0649291,6.9427585
5095801778,54.0575239,6.9442176
5095801779,54.0532918,6.9546031
5095801780,54.0514778,6.9437884
5095801781,54.0471443,6.9505691
5095801782,54.0483033,6.9661044
5095801783,54.0426591,6.9568347
5095801785,54.0461364,6.984043
5095801786,54.0425583,6.9909953
5095801787,54.0385262,6.9798373
5095801788,54.0363588,6.9686793
5095801789,54.0318724,6.9741725
5095801790,54.0376189,6.9425868
5095801791,54.032679,6.9503974
5095801792,54.0283435,6.9428443
5095801793,54.0274864,6.9583797
5095801794,54.0208309,6.967821
5095801795,54.0213855,6.9564056
5095801796,54.0205788,6.9437026
5095801797,54.0139221,6.9434451
5095801798,54.0109969,6.951599
5095801799,54.015889,6.9598388
5095801800,54.0138212,6.9782065
5095801801,54.0217889,6.991682
5095801802,54.0205788,7.0139121
5095801803,54.0197215,7.0289325
5095801804,54.0107951,7.0317649
5095801805,54.0114508,7.0057582
5095801806,54.0079706,7.0154571
5095801807,54.0020686,6.9968318
5095801808,54.0039352,6.9830989
5095801809,54.0053476,6.9640445
5095801810,54.0016146,6.941986
5095801811,53.9952072,6.9559764
5095801813,53.9957117,6.9812107
5095801814,53.992432,6.9882059
5095801815,53.9977047,7.0045137
5095801816,54.0011605,7.0218086
5095801817,54.0042126,7.0336961
5095801820,54.0089541,7.0470428
5095802821,54.0008831,7.0559263
5095802822,53.9953081,7.0452833
5095802823,53.9936178,7.0336532
5095802824,53.9909939,7.0152854
5095802825,53.9883951,6.9973039
5095802826,53.9854428,6.9773483
5095802827,53.983525,6.9641304
5095802829,53.9906407,6.9649028
5095809748,54.0921711,6.9415568
5095809749,54.0921207,6.9628429
5095809750,54.0862811,6.9524573
5095809751,54.0797357,6.9417285
5095809752,54.0726856,6.9590663
5095809753,54.0798364,6.9628429
5095809754,54.085828,6.9732284
5095809755,54.0923221,6.9838714
5095809756,54.0922718,7.0054149
5095809757,54.08613,6.9946002
5095809758,54.0799371,6.9841289
5095809759,54.0738943,6.973915
5095809760,54.0671454,6.9656753
5095809761,54.062209,6.9746875
5095809762,54.0678506,6.9844722
5095809763,54.0736928,6.9947719
5095809764,54.0796853,7.0052432
5095809765,54.085979,7.0157146
5095809766,54.0921711,7.0261859
5095809767,54.0922718,7.0475577
5095809768,54.0861804,7.0367431
5095809769,54.079786,7.0261859
5095809770,54.0740957,7.0162295
5095809771,54.0681024,7.0061015
5095809772,54.0621083,6.996231
5095809773,54.0561132,6.9856738
5095809774,54.0502181,6.997261
5095809775,54.0624105,7.0177745
5095809776,54.0683039,7.0277309
5095809777,54.0743475,7.0382022
5095809778,54.0805917,7.0485877
5095809779,54.0867342,7.0593165
5095809780,54.0930772,7.0698737
5095809781,54.0867845,7.0805167
5095809782,54.0806924,7.0698737
5095809783,54.074549,7.0594882
5095809784,54.0681024,7.048931
5095809785,54.062209,7.0384597
5095809786,54.0563148,7.0284175
5095809787,54.0503693,7.0183753
5095809788,54.044297,7.0082044
5095809789,54.0563652,7.0072172
5095833460,53.9938701,6.7476224
5095833461,53.9876634,6.7585229
5095833462,53.9926339,6.7689085
5095833463,53.985569,6.7695522
5095833464,53.9907416,6.780281
5095833465,53.9835503,6.7812252
5095833466,53.9794368,6.8038415
5095833467,53.9813295,6.7923402
5095833468,53.9886726,6.7915678
5095833469,53.9868054,6.8028974
5095833470,53.9943747,6.8019962
5095833471,53.991877,6.819334
5095833472,53.9846101,6.8145275
5095833473,53.9775691,6.8179607
5095833474,53.9782758,6.829977
5095833475,53.9853419,6.8270158
5095833476,53.9925077,6.8321657
5095833477,53.9872596,6.8455982
5095833478,53.9928609,6.8444395
5095833479,53.9935673,6.8571424
5095833480,53.9946269,6.869502
5095833481,53.9956108,6.8819046
5095833482,53.9973831,6.8945002
5095833484,53.9861746,6.869502
5095833485,53.9883699,6.8817758
5095833486,53.9901108,6.8944788
5095833487,53.9827175,6.8946075
5095833488,53.97686,6.903075
5095833489,53.974919,6.8909168
5095833490,53.9809257,6.8821621
5095833491,53.9791591,6.8426799
5095833492,53.9805977,6.857872
5095833493,53.9790834,6.8694591
5095833494,53.9729755,6.8776559
5095833495,53.9708804,6.864953
5095833496,53.9689114,6.8519926
5095833498,53.9716629,6.8410062
5095833499,53.9710066,6.8283891
5095833500,53.9700978,6.8153858
5095833501,53.9721172,6.8039703
5095833502,53.9762315,6.7808818
5095833503,53.9740861,6.7922973
5095833504,53.966185,6.7857742
5095833505,53.9633826,6.7739725
5095833506,53.9688862,6.7710542
5095833507,53.9782506,6.7694664
5095833508,53.9801939,6.7584371
5095833509,53.982238,6.7476654
5095833510,53.9730259,6.7477083
5095833511,53.9672705,6.7476654
5095833512,53.961389,6.747778
5095833513,53.9626,6.7611407
5095833514,53.9709309,6.7593383
5491272705,33.4706111,121.0620556
5570080969,53.9881506,6.7475952
5738676341,54.336455,5.8168467
5738676342,54.3096232,5.7554346
5738676343,54.3039931,5.7439959
5738676344,54.3003918,5.7515
5738676345,54.2932798,5.7672558
5738676346,54.2759923,5.8070467
5827121567,56.6648351,8.2415021
5827121568,56.6692532,8.2560501
5827121569,56.6770799,8.2517502
5827121570,56.6725249,8.2340692
5910469275,51.44583,1.1176711
5910469276,51.4468911,1.1281104
5910469277,51.4479937,1.137414
5910469278,51.4449161,1.1062152
5910469279,51.4432807,1.0891535
5910469280,51.4417757,1.0778357
5910469281,51.4458633,1.061736
5910469282,51.4469042,1.071828
5910469283,51.4573935,1.0588006
5910469284,51.4612769,1.0541032
5910469285,51.4663727,1.0480702
5910469310,51.4505564,1.0558248
5910469311,51.4557051,1.0496121
5910469312,51.4601202,1.0438986
5910469313,51.4657632,1.0365772
6000764141,51.6379334,2.7899021
6000764142,51.640769,2.7851417
6000764143,51.6435725,2.7802277
6000764144,51.6514632,2.7784846
6000764145,51.6487854,2.7833519
6000764146,51.6463064,2.7883513
6000764147,51.643755,2.7934419
6000764148,51.6411181,2.7983801
6000764149,51.646744,2.8018433
6000764150,51.6493617,2.7968235
6000764151,51.6519567,2.7918291
6000764152,51.6545682,2.7869013
6000764153,51.6571913,2.7817647
6000764154,51.6628305,2.7851769
6000764155,51.6601852,2.7902369
6000764156,51.657666,2.7953076
6000764157,51.6550363,2.8002208
6000764158,51.6524413,2.8052099
6000764159,51.6581818,2.8085919
6000764160,51.6607642,2.8034711
6000764161,51.6633401,2.7986643
6000764162,51.665922,2.7936246
6000764163,51.6684978,2.7886099
6000764164,51.6716616,2.7970518
6000764165,51.6690225,2.8020662
6000764166,51.6664346,2.8069741
6000764167,51.6695508,2.8154263
6000764168,51.6721077,2.8104426
6000764169,51.6746921,2.8054635
6000764170,51.6773206,2.8005403
6000764171,51.6799053,2.795424
6000764172,51.6803483,2.8087892
6000764173,51.6778272,2.8138395
6000764174,51.6752018,2.818839
6000764175,51.6829799,2.8038357
6000764176,51.6856231,2.7987757
6000764177,51.6912847,2.8022182
6000764178,51.6887043,2.8072276
6000764179,51.6860762,2.8121405
6000764180,51.6835643,2.817166
6000764181,51.6808928,2.822175
6000764182,51.6866485,2.8256278
6000764183,51.6891443,2.820664
6000764184,51.6917464,2.8157105
6000766185,51.6943364,2.8106349
6000766186,51.6969638,2.8056512
6000766187,51.6922717,2.829045
6000766188,51.6948865,2.8239345
6000766189,51.6974669,2.8188436
6000766190,51.7000594,2.8139154
6000766192,51.7079557,2.8064214
6000766193,51.7059854,2.7979182
6000766194,51.6952006,2.7915602
6000766195,51.6742674,2.7791123
6000766196,51.6635128,2.7727088
6000766197,51.6582512,2.7695497
6000766198,51.6250802,2.7994043
6000766199,51.6299938,2.7966006
6000766200,51.6297544,2.804576
6000766201,51.626308,2.8080438
6000766202,51.6317381,2.8139644
6000766203,51.6342738,2.8096103
6000766204,51.6374649,2.8055696
6000766205,51.6365342,2.8210734
6000766206,51.6393906,2.8162326
6000766207,51.6427418,2.8106805
6000766208,51.6483293,2.8138545
6000766209,51.6454222,2.820304
6000766210,51.6424315,2.8249974
6000766211,51.649528,2.8259373
6000766212,51.6538188,2.8170894
6000766213,51.6594085,2.8205372
6000766214,51.6544575,2.8298973
6000766215,51.6518764,2.8404974
6000766216,51.6569409,2.846942
6000766217,51.6593235,2.8340544
6000766218,51.6649786,2.8238579
6000766219,51.6672618,2.8321432
6000766220,51.6708751,2.827215
6000766221,51.676604,2.8305154
6000766222,51.6690964,2.8402082
6000766223,51.6648919,2.8485337
6000766224,51.6620331,2.8533455
6000766225,51.6670793,2.8598226
6000766226,51.669938,2.8550867
6000766227,51.6724661,2.8480489
6000766228,51.6756421,2.8435412
6000766229,51.6787577,2.8390642
6000766230,51.6821667,2.8338101
6000766231,51.6839291,2.8466448
6000766232,51.6810022,2.8515071
6000766233,51.6783079,2.8556195
6000766234,51.6750507,2.8613639
6000766236,51.619582,2.8831004
6000766237,51.5983749,2.8617093
6000766238,51.6051152,2.8635402
6000766239,51.6017079,2.8684886
6000766240,51.6004886,2.8831929
6000766241,51.6027349,2.8773254
6000766242,51.6057416,2.8720118
6000766243,51.6088841,2.8682042
6000766244,51.6126197,2.8727139
6000766245,51.6092852,2.8770824
6000766246,51.6065875,2.8815427
6000766247,51.6040867,2.8879932
6000766248,51.6055607,2.8959731
6000766249,51.6079884,2.8897891
6000766250,51.6106828,2.8852109
6000766251,51.6132365,2.8809887
6000766252,51.6163662,2.8774086
6000766253,51.6162786,2.8874911
6000766254,51.6136714,2.891915
6000766255,51.6110437,2.8964796
6000766256,51.6083695,2.9030116
6000766257,51.6122122,2.9044848
6000766258,51.6148589,2.9000516
6000766259,51.6174798,2.8956868
6000766260,51.6201374,2.8912302
6000766261,51.6271057,2.8906139
6000766262,51.6240193,2.8942186
6000766263,51.6213519,2.8993743
6000766264,51.6186639,2.9037729
6000766265,51.6160246,2.9081919
6000766266,51.6133771,2.9147887
6000766267,51.6143789,2.9229937
6000766268,51.6172377,2.9163051
6000766269,51.619844,2.9118768
6000766270,51.6225324,2.9074874
6000766271,51.6251494,2.9031214
6000766272,51.6278315,2.8986198
6000766273,51.6307932,2.895094
6000766274,51.6337348,2.9019641
6000766275,51.6301333,2.9062319
6000766276,51.6275148,2.9105874
6000766277,51.6249541,2.9149429
6000766278,51.6222444,2.9194007
6000766279,51.6196024,2.9237829
6000766280,51.6174603,2.9290143
6000766281,51.6208843,2.9349922
6000766282,51.6234509,2.9274751
6000766283,51.6260552,2.9230172
6000766284,51.6287368,2.9186055
6000767285,51.6313729,2.9143173
6000767286,51.6339921,2.9099514
6000767287,51.6375696,2.9033249
6000767288,51.6409334,2.9092302
6000767289,51.6378702,2.9135265
6000767290,51.6352642,2.9180077
6000767291,51.6325776,2.9224046
6000767292,51.6299269,2.9268884
6000767293,51.6272731,2.9312297
6000767294,51.6246446,2.9355389
6000767295,51.6283726,2.9393169
6000767296,51.6310708,2.9348214
6000767297,51.6336376,2.9304542
6000767298,51.63637,2.9259963
6000767299,51.6389583,2.9215914
6000767300,51.6416486,2.917241
6050964916,54.0430623,6.51618
6050964917,53.9876634,6.5940928
6050964918,53.9876255,6.6170311
6050964919,53.9740987,6.6170739
6050964923,54.0890717,6.5395657
6050964924,54.089183,6.551867
6050964926,54.0362819,6.6188313
6387500413,30.791875,121.9688944
6528140399,32.5695853,121.2049888
6528140400,32.5676212,121.1787331
6528140401,32.5560665,121.1727607
6528140402,32.542938,121.1660252
6528140403,32.5618473,121.1757441
6528140404,32.5641263,121.1636333
6528140405,32.5699143,121.1665995
6528140406,32.5583447,121.160654
6528140407,32.5525483,121.1576947
6528140408,32.5467513,121.1547175
6528140409,32.5409125,121.152805
6528140412,32.5556278,121.1444956
6528140413,32.5583837,121.1526962
6528140414,32.5630047,121.148298
6528140415,32.568793,121.1512876
6528140419,32.560945,121.1348759
6528140422,32.5258921,121.1562569
6528140423,32.52134,121.1684737
6528140424,32.5656405,121.2105226
6528140425,32.5645067,121.2186926
6528140426,32.5627517,121.2247245
6528140427,32.5606552,121.2306233
6528140428,32.559579,121.2363529
6528140430,32.5107865,121.1971376
6528140431,32.5068763,121.2067765
6528140432,32.5026073,121.2158906
6528140433,32.5467144,121.2326693
6528140438,32.5336248,121.2578112
6528140439,32.5281038,121.2570939
6528140442,32.525939,121.263461
6528140443,32.5457433,121.2613283
6528140445,32.5516491,121.2562168
6528140446,32.5513159,121.264099
6528140447,32.5537266,121.2503298
6528140448,32.5546773,121.2448345
6528140449,32.5123054,121.2446983
6528140450,32.5011686,121.2391688
6528140451,32.494232,121.2404681
6528140452,32.4996492,121.2498742
6528140456,32.5326386,121.2882187
6528140457,32.5401384,121.2811744
6528140458,32.5368784,121.2977163
6528140459,32.5411555,121.3044671
6528140460,32.5452672,121.3110567
6528140461,32.5494472,121.3162522
6528140462,32.5532707,121.3072843
6528140463,32.5567478,121.2967106
6528140464,32.5503412,121.2868898
6528140465,32.5594263,121.2866287
6528140466,32.5115124,121.293235
6528140467,32.5165333,121.3007591
6528140468,32.5203456,121.3119088
6528140469,32.5239352,121.3249519
6528140470,32.5278098,121.3325437
6528140471,32.5300878,121.3411229
6528140472,32.5244563,121.3394898
6528140473,32.5210354,121.3349766
6528140474,32.5175987,121.3301295
6528140475,32.5115932,121.3231214
6528140476,32.5132963,121.3097886
6528140477,32.5052405,121.3055163
6528140478,32.4981599,121.2991088
6528140479,32.4910635,121.2909174
6528140480,32.4850564,121.3008849
6528140481,32.4783264,121.2950783
6528140482,32.471299,121.2897757
6528140483,32.4919041,121.3062458
6528140484,32.4983009,121.3129337
6528146185,32.5049412,121.3175789
6528146186,32.494884,121.259912
6528553485,30.7832378,121.9336242
6528553486,30.7546167,121.9895917
6528553487,30.7621861,121.9851435
6528553488,30.7632683,121.9903637
6528553489,30.7715583,121.9855083
6528553490,30.7726249,121.9907326
6528553491,30.7809167,121.9858806
6528553492,30.7819806,121.9911056
6528553493,30.7549989,121.995213
6528553494,30.7560848,122.0004307
6528553495,30.7571648,122.0056491
6528553496,30.7582667,122.0108667
6528553497,30.7593306,122.0160806
6528553498,30.7604129,122.021307
6528553499,30.7614973,122.0265132
6528553500,30.7643224,121.9955809
6528553501,30.7654387,122.0007595
6528553502,30.7665194,122.0060167
6528553503,30.7676093,122.0111707
6528553504,30.7685085,122.0165116
6528553505,30.7737177,121.9959779
6528553506,30.7747254,122.0011745
6528553507,30.7758722,122.0063917
6528553508,30.7768648,122.0115857
6528553509,30.7830611,121.996325
6528553510,30.7840732,122.001409
6604881239,25.3962222,119.4610278
6604881240,25.3929444,119.4646667
6604881241,25.3820556,119.4565278
6604881242,25.3856667,119.4531944
6604881243,25.3893611,119.4498889
6604881244,25.3858056,119.4388611
6604881245,25.3813611,119.4429167
6604881246,25.3760278,119.447
6604881247,25.3725,119.4510556
6604881248,25.3697778,119.4557778
6634849627,54.0589345,6.5281104
6634849628,54.0078193,6.5412425
6634849629,54.0075166,6.5290546
6634849630,54.0075166,6.5164374
6634849631,54.0149308,6.5040778
6634849632,54.0150821,6.5162658
6634849633,54.0151325,6.5285396
6634849634,54.0225453,6.5158366
6634849635,54.022394,6.5036487
6634849636,54.0272847,6.529827
6634849637,54.0346954,6.5165233
6634849638,54.0352499,6.5296554
6634849639,54.0347458,6.5548896
6634849640,54.0355523,6.5421008
6634849641,54.028041,6.5427016
6634849642,54.0192173,6.5555762
6634849643,54.0201249,6.543045
6634849644,54.0116526,6.5560912
6634849645,54.011703,6.5682792
6634849646,54.0191668,6.5680217
6634849647,54.0264781,6.5676784
